keyword,keywordType,category,subcategory,traffic,categoryRank,mostClickedOrganicAsin,mostClickedSpAsin,firstPageOrganicCoverage,firstPageSpSOV,overallSpSOV,overallSpACOS,overallSbSOV,overallSbACOS,duration
happillo,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1-100,4988,B0B2D6P9NK,B0992KMQYL,76.69,0.00,0.00,0.00,0.00,0.00,7days
happily cashew,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1-100,6543,B01LZ5DPXD,B08487XKYR,47.44,72.86,67.44,0.00,61.76,0.00,7days
hippo dry fruits combo pack,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1-100,8103,B08KRZ7N7B,B08JZDG9CN,25.62,8.00,5.41,0.00,45.00,0.00,7days
hapilo cashew,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1-100,9518,B08487XKYR,B01LZ5DPXD,67.92,0.00,0.00,0.00,0.00,0.00,7days
hapilo kaju,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1-100,9880,B01LZ5DPXD,B08487XKYR,80.86,0.00,0.00,0.00,0.00,0.00,7days
hapillio cashew 500g,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1-100,14374,B09M9VYB3S,B08487XKYR,49.71,44.00,0.00,2.73,0.00,0.00,7days
hapillo dry fruits,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,2194,B01LZ5DPXD,B01LY6B085,68.65,0.00,0.00,0.00,0.00,0.00,7days
happilio,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1-100,4351,B01LY6B085,B01LY6B085,69.41,0.00,0.00,0.00,0.00,0.00,7days
dry+fruit+happilo,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1-100,5653,B01LZ5DFW2,B084884GKX,73.56,32.31,32.88,0.00,50.00,0.00,7days
hapillio pista,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1-100,8278,B01LZ5DFW2,B01LZ5DFW2,46.10,50.00,50.00,17.20,51.35,0.00,7days
happily pistachio,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1-100,9688,B08487WD3J,B08487WD3J,55.52,82.22,0.00,4.37,0.00,0.00,7days
happily mix,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1-100,18189,B01LXIWNMH,B099KNZ4QM,43.48,100.00,62.50,0.00,64.29,0.00,7days
hapillio walnut,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Walnuts,1-100,4574,B01LWJQ6KJ,B077FC24RW,40.39,34.85,31.91,0.00,38.18,0.00,7days
happily walnuts,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Walnuts,1-100,6481,B0758JDCYB,B01LWVF5QE,43.06,71.43,0.00,0.00,0.00,0.00,7days
hapilo wallnuts,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Walnuts,1-100,10205,B0758D65W6,B01LWVF5QE,73.43,0.00,0.00,0.00,0.00,0.00,7days
hapillo walnut,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Walnuts,1-100,15066,B09VH4R9TW,B01LXUM54I,64.29,0.00,0.00,0.00,0.00,0.00,7days
hapillio raisins,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Raisins,1-100,8552,B08487YGZQ,B0758JGNHN,42.97,57.14,55.17,0.00,52.50,0.00,7days
happily raisins,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Raisins,1-100,9828,B06WVBRCJ4,B07GR3S1RR,30.87,73.33,0.00,0.00,0.00,0.00,7days
happilio raisins,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Raisins,1-100,12717,B0758JGNHN,B0758JGNHN,42.92,0.00,0.00,0.00,0.00,0.00,7days
hapillo raisins,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Raisins,1-100,12816,B08487YGZQ,B01LZGVQV4,51.34,0.00,0.00,0.00,0.00,0.00,7days
queen kalmi dates,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,100-1K,1400,B08JR91YR7,B0758JN85Y,40.39,30.55,30.28,12.88,33.23,0.00,7days
happilo queen kalmi dates,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,100-1K,2157,B0758JN85Y,B0758JN85Y,61.30,61.14,50.71,6.75,40.39,0.00,7days
hapilo dates,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,1-100,6143,B077FXXBM6,B077FXXBM6,72.93,0.00,0.00,19.03,0.00,0.00,7days
hapillio dates,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,1-100,6147,B084885G2J,B0758J61YD,40.36,32.26,28.89,6.60,34.04,0.00,7days
hapillo dates,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,1-100,6959,B077FXXBM6,B084885G2J,74.94,0.00,0.00,0.00,0.00,0.00,7days
happilo queen kalmi dates 1kg,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,1-100,7072,B0758JN85Y,B0758JN85Y,41.18,76.00,0.00,8.98,0.00,0.00,7days
happily dates,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,1-100,7952,B084885G2J,B0758J61YD,39.03,67.31,64.29,0.00,33.33,0.00,7days
happilo queen kalmi dates 350gm,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Dates,1-100,12825,B08PKW3XV4,B08JR91YR7,27.17,70.00,55.26,0.00,36.36,0.00,7days
hapillio dry fruits,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Mixed Nuts,100-1K,629,B01LZ5DFW2,B01LZ5DFW2,79.89,39.77,49.10,73.49,57.50,8.76,7days
hapillio mixed dry fruits,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Mixed Nuts,1-100,4725,B01LY6B085,B081N3L7X9,77.86,22.37,27.47,0.00,54.39,0.00,7days
hippolo dry fruits,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Mixed Nuts,1-100,7238,B01LZH17BR,B01LY6B085,68.45,0.00,0.00,0.00,0.00,0.00,7days
happylo dry fruits,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Mixed Nuts,1-100,11328,B0758D65V3,B01LY6B085,64.52,0.00,0.00,0.00,0.00,0.00,7days
happily dry fruits,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Mixed Nuts,1-100,11735,B01LZ5DPXD,B081N3L7X9,62.30,61.25,61.36,0.00,12.50,0.00,7days
hapillo anjeer,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Anjeer (Figs),1-100,12834,B0758J61YD,B0758D65V3,65.20,0.00,0.00,0.00,0.00,0.00,7days
happily berries,BRANDED,"Grocery-Dried Fruits, Nuts & Seeds",Cranberries,1-100,12243,B0758J9P5T,B07GR24VMV,15.06,68.00,42.86,0.00,20.45,0.00,7days
