keyword,keywordType,category,subcategory,traffic,categoryRank,mostClickedOrganicAsin,mostClickedSpAsin,firstPageOrganicCoverage,firstPageSpSOV,overallSpSOV,overallSpACOS,overallSbSOV,overallSbACOS,duration
almonds 250 grams,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,5K-10K,109,B08HKTJMVS,B01LPY9XY8,11.80,37.76,36.23,40.45,36.16,16.17,7days
mamra badam,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,5K-10K,115,B073SV86PJ,B08ZL462YY,5.06,13.05,11.19,112.08,33.28,90.75,7days
dry fruits in fresh,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,5K-10K,118,B084884GKX,B07GR3S1RR,30.42,29.47,28.63,6.23,28.89,13.36,7days
almond 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,5K-10K,134,B084884GKX,B084884GKX,18.85,30.55,27.26,23.95,45.20,41.07,7days
roasted almond,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,5K-10K,135,B01LYTLO7H,B09WRMDZ3G,8.49,18.30,15.59,68.68,33.07,64.14,7days
kiwi fruit,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,5K-10K,145,B07BG63MHG,B01MUITOHL,20.92,0.32,0.47,0.00,48.43,64.46,7days
badam 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,5K-10K,150,B084884GKX,B084884GKX,18.15,31.69,29.02,17.61,50.05,37.90,7days
california almonds,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,189,B01LY6B08A,B0992KMQYL,22.29,18.68,16.04,15.23,57.33,15.42,7days
almond 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,193,B0992KMQYL,B0992KMQYL,16.91,21.75,20.93,13.18,44.45,38.48,7days
badam 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,195,B0992KMQYL,B0992KMQYL,14.26,21.58,20.45,23.06,47.44,161.17,7days
mamra almonds 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,215,B097HYPK59,B09WRMDZ3G,11.68,13.80,12.35,0.00,32.18,83.02,7days
gurbandi badam,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,233,B07N1NFFJK,B0B42CT63F,9.43,13.02,11.93,0.00,36.99,0.00,7days
almond 1_kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,241,B09M6RRYDM,B0992KMQYL,11.05,27.27,25.92,14.80,44.36,7.83,7days
tata sampann dry fruits,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,269,B09GNV7YZM,B09GNSDZVW,13.72,6.35,8.35,12.53,12.40,17.05,7days
your orders details in amazon,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,278,B09LD2D927,B08WWQF7L5,17.83,0.00,0.00,0.00,48.07,0.00,7days
chuara dry fruit,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,312,B075X38QVC,B0758JN85Y,21.48,31.38,25.71,33.86,35.80,0.00,7days
gurbandi badam 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,324,B075MGHBLW,B08DLMZTJS,20.08,10.21,11.26,0.00,27.57,0.00,7days
dried blueberries,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,326,B01MCVLVC7,B07GQWST7K,13.17,1.87,1.74,0.00,34.91,0.00,7days
badaam,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,341,B084884GKX,B084884GKX,18.35,25.21,22.83,8.04,52.44,30.35,7days
mamra badam 1kg offers low price,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,352,B07YTRQY64,B08FGCYHF3,16.10,17.48,16.78,98.90,32.62,0.00,7days
offers,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,353,B0992KMQYL,B08P6ZFBM7,56.03,0.00,0.00,0.00,0.23,0.00,7days
sugar badam,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,360,B09MTM3V27,B08DM2ZPZZ,20.81,21.26,19.47,0.00,24.26,0.00,7days
sugar badam for diabetes,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,379,B09MTM3V27,B08DM2ZPZZ,21.75,6.43,6.66,0.00,33.50,0.00,7days
almonds 500gm offers low price,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,392,B06X6GSBMR,B084884GKX,15.58,37.44,33.25,17.94,52.84,0.00,7days
anjeer 1 kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,406,B0B63C615W,B077FZF336,21.43,12.53,9.02,54.35,4.36,0.00,7days
farmley almond,COMPETITOR,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,418,B08CN8L53P,B0992KMQYL,29.61,28.07,25.05,46.74,47.18,0.00,7days
ground nuts 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,427,B07KXGFGSS,B07KXGFGSS,0.40,0.00,0.00,0.00,0.00,0.00,7days
smoked almond,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,429,B09GWH5XXD,B09WRMDZ3G,2.22,19.56,18.87,0.00,24.26,0.00,7days
almond 250 grams,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,430,B08HKTJMVS,B01LPY9XY8,10.05,40.40,37.84,51.28,35.66,26.36,7days
roasted almonds,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,431,B01LYTLO7H,B09GWH5XXD,15.58,15.67,14.06,0.00,34.33,0.00,7days
almonds 500gms,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,436,B084884GKX,B084884GKX,19.39,21.82,20.24,13.02,60.07,0.00,7days
roasted almonds salted,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,443,B01LYTLO7H,B09WRMDZ3G,19.53,28.68,26.48,32.45,33.60,0.00,7days
roasted nuts,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,448,B09FT6T6L2,B09WRMXP9Z,14.51,14.33,16.22,16.30,16.83,10.37,7days
almond 1 kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,460,B0992KMQYL,B0992KMQYL,13.73,34.51,31.37,11.39,46.88,38.28,7days
almonds 200gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Almonds,1K-5K,462,B01LY6B08A,B07GQNLYBN,25.33,23.61,22.41,7.87,54.97,0.00,7days
cashew,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,50K-100K,6,B01LZ5DPXD,B08487XKYR,12.63,42.05,36.87,23.63,31.69,60.19,7days
kaju,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,50K-100K,13,B01LZ5DPXD,B08487XKYR,21.49,34.23,30.94,31.06,44.96,50.55,7days
dry fruits 1kg offers low price,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,20,B09VCC91WS,B09HTWBZ66,13.65,26.32,22.80,26.22,43.70,42.02,7days
cashews 500g,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,22,B06WLL7WKB,B08487XKYR,12.65,25.40,23.67,24.43,39.49,66.37,7days
kaju 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,30,B08487XKYR,B08487XKYR,17.41,42.46,37.76,38.64,48.02,78.56,7days
cashew nuts 1 kg packet offers,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,38,B07X9NLL8T,B0992N4SCC,15.74,29.21,24.38,17.59,42.43,170.24,7days
kaju 1_kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,41,B0992N4SCC,B07GQW1HHN,18.27,18.32,15.45,20.37,49.66,72.86,7days
nuts,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,43,B01LY6B085,B09WRMXP9Z,26.71,11.68,10.87,31.40,30.17,28.82,7days
anjeer dry fruits 1kg offer big size,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,44,B0B63C615W,B099KGD1C2,0.53,3.07,2.26,53.73,3.81,0.00,7days
dry fruits gift pack,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,46,B08P1FLDB8,B0BBDJMLYR,6.16,0.78,2.28,11.08,36.47,0.00,7days
cashews,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,47,B01LZ5DPXD,B08487XKYR,15.35,28.99,26.92,25.13,28.89,20.94,7days
nuts and dry fruits,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,50,B01LY6B085,B01LY6B085,24.93,25.61,19.53,22.97,44.73,48.57,7days
cashew nuts,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,68,B01LZ5DPXD,B0992N4SCC,14.78,37.14,33.49,24.11,37.09,50.05,7days
kaju 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,74,B07X9NLL8T,B0992N4SCC,13.51,36.08,28.62,10.63,44.72,32.30,7days
cashew 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,75,B0992N4SCC,B0992N4SCC,16.62,34.09,26.92,14.49,44.83,37.60,7days
mixed dry fruits,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,10K-50K,77,B0BHJDKLKK,B09MM96YC4,21.25,16.07,19.67,23.37,45.70,171.30,7days
roasted cashews,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,89,B09314YCY4,B0B5LSKTD1,12.60,13.83,11.85,20.68,35.68,46.38,7days
cashew 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,90,B09GNSDZVW,B08487XKYR,17.79,26.04,25.47,19.88,33.13,85.65,7days
kaju 250 grams,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,91,B06X8ZCKQ7,B01LZ5DPXD,18.00,41.53,36.50,34.17,48.81,322.08,7days
snacks items,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,98,B077JSZ95H,B08L12H6SG,1.97,11.90,2.64,8.06,5.27,0.00,7days
happilo cashew,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,125,B01LZ5DPXD,B08487XKYR,65.84,45.96,43.86,8.71,55.52,15.19,7days
dry fruits mix,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,126,B01LY6B085,B09QGTVT5B,14.48,26.21,26.51,68.89,32.67,0.00,7days
cashew 250 grams,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,136,B06X8ZCKQ7,B01LZ5DPXD,16.39,30.16,26.33,20.17,47.05,15.52,7days
salted cashew,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,137,B01LX75MZS,B01LX75MZS,12.70,29.68,24.45,27.86,34.74,120.26,7days
mix dry fruits and nuts 1kg offer,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,5K-10K,138,B075X3N2W9,B09WRMXP9Z,19.30,39.22,31.65,39.54,44.16,0.00,7days
kaju 500 grams,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,164,B09GNSDZVW,B09GNSDZVW,17.76,26.96,27.03,11.75,18.51,0.00,7days
chilgoza dry fruits 250g,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,167,B08RSQ5BPC,B0846N2CSF,5.57,0.00,0.00,0.00,1.60,0.00,7days
dryfruits,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,168,B08P1FLDB8,B01LZ5DFW2,31.24,32.58,26.50,22.95,23.19,14.06,7days
dry fruits combo,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,216,B0974JHBB4,B09HTWBZ66,11.70,0.76,1.32,0.00,40.15,0.00,7days
cashews 1kg offers low price,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,226,B07X9NLL8T,B0992N4SCC,17.00,24.91,22.07,10.83,40.46,89.55,7days
nutraj dry fruits,COMPETITOR,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,229,B07JN5QNSK,B07BKRDDN4,3.60,0.75,3.59,11.74,30.81,0.00,7days
cashews 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,238,B09GNSDZVW,B09GNSDZVW,17.59,24.40,22.96,17.29,29.35,0.00,7days
broken cashew,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,242,B08JVC127C,B07GQWS1BS,11.82,3.02,5.06,0.00,44.42,0.00,7days
mixed nuts,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,244,B01LY6B085,B09WRMXP9Z,15.37,21.71,20.12,22.07,42.52,0.00,7days
nuts and dry fruits combo,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,251,B07FN16D9G,B0BBDJMLYR,12.34,1.67,2.56,0.00,40.63,0.00,7days
snacks,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,255,B01BDDXOG4,B0B5LVHCH9,12.71,8.93,17.61,0.00,17.73,0.00,7days
nut mix,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,291,B01LY6B085,B09WRMXP9Z,18.56,26.32,26.53,15.10,38.94,0.00,7days
dry fruit mix,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,293,B01LY6B085,B09QGTVT5B,15.96,25.95,25.60,22.93,34.18,49.32,7days
cashew 200gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,295,B08KGCBBPM,B01LZ5DPXD,19.71,22.61,22.64,13.99,28.52,0.00,7days
kaju dry fruits 1kg offers low price,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,296,B07X9NLL8T,B0992N4SCC,18.64,38.39,29.74,17.35,51.31,30.69,7days
roasted dry fruits,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,302,B09WRMXP9Z,B09WRMXP9Z,18.85,4.29,6.14,0.00,22.42,5.12,7days
kaaju,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,323,B01LZ5DPXD,B07GQW1HHN,19.19,10.32,11.92,3.63,43.19,31.69,7days
cashew nut,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,328,B08487XKYR,B0992N4SCC,16.45,39.90,34.60,37.00,37.90,0.00,7days
nuts mix,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,340,B01LY6B085,B01LY6B085,16.38,15.36,14.29,28.19,37.07,0.00,7days
dry food,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,348,B06WVBRCJ4,B01LY6B085,25.44,25.17,20.51,33.56,27.80,0.00,7days
amazon fresh items,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,367,B084884GKX,B00M57WJQ4,20.00,1.59,8.17,4.30,27.35,0.00,7days
mixed nuts and dry fruits,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,370,B01LY6B085,B01LY6B085,15.37,34.95,27.14,40.27,39.81,0.00,7days
nut,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,371,B0B2D6P9NK,B01LY6B085,13.00,13.43,11.89,45.24,22.41,0.00,7days
wonderland dry fruits,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Cashews,1K-5K,425,B082LZ563K,B09S125J4Y,11.78,12.58,10.15,0.00,34.86,26.59,7days
pista,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,50K-100K,10,B01LZ5DFW2,B01LZ5DFW2,26.46,35.49,33.14,15.81,48.09,52.52,7days
pista 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,10K-50K,24,B08487WD3J,B01LZ5DFW2,21.36,50.25,43.02,12.73,42.85,28.45,7days
pistachios,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,10K-50K,31,B01LZ5DFW2,B01LZ5DFW2,26.69,39.07,36.41,18.61,52.73,23.25,7days
pista 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,10K-50K,58,B07M9SJK8Q,B08487WD3J,21.77,42.45,38.11,30.03,46.36,22.36,7days
pista 250 grams,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,10K-50K,78,B06WLL7SFC,B01LZ5DFW2,21.18,61.15,53.58,19.00,55.18,54.69,7days
figs,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,5K-10K,96,B01LL2BK72,B0758D65V3,9.78,13.99,12.46,20.50,6.29,17.94,7days
strawberry,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,5K-10K,113,B01BLBNU4Y,B08M5SSBHQ,7.79,0.05,0.05,0.00,7.95,0.00,7days
pistachios 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,5K-10K,147,B08ZD1DXKV,B08487WD3J,21.20,38.21,35.55,18.49,53.49,19.67,7days
anjir price 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,5K-10K,156,B0B34JTB6J,B0758D65V3,0.21,9.02,7.12,132.91,3.55,0.00,7days
pistachio,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,158,B01LZ5DFW2,B01LZ5DFW2,26.57,38.01,35.28,17.27,49.99,63.51,7days
pistachios 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,212,B08487WD3J,B08487WD3J,23.16,47.32,42.46,14.59,56.21,19.55,7days
happilo pistachio,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,232,B01LZ5DFW2,B01LZ5DFW2,73.25,76.99,70.60,9.40,42.88,3.89,7days
salted pistachios,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,243,B01LZ5DFW2,B01LZ5DFW2,20.62,36.57,36.75,24.38,50.16,110.17,7days
pista 500gm fresh,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,254,B08487WD3J,B01LZ5DFW2,32.42,52.22,51.86,10.24,52.92,29.18,7days
pista dry fruits 1kg offers low price,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,265,B09VGS2KH7,B08487WD3J,18.74,44.43,38.82,16.19,54.06,73.08,7days
roasted pistachio,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,271,B01LZ5DFW2,B01LZ5DFW2,23.61,36.87,35.69,17.27,54.39,66.60,7days
salted pista,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,272,B01LZ5DFW2,B01LZ5DFW2,21.15,43.60,39.76,22.12,49.96,31.64,7days
figs dry fruits 1kg offer big size,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,281,B08H2FHXQN,B099KGD1C2,1.22,7.48,5.66,25.00,4.71,0.00,7days
pista without shell,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,287,B0992MLYPH,B0992MLYPH,16.63,48.33,38.73,16.54,48.82,0.00,7days
sft dry fruits and nuts,COMPETITOR,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,335,B075X3N2W9,B09WRMXP9Z,8.40,11.33,9.74,0.00,18.43,0.00,7days
unsalted pistachios,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,366,B0992MLYPH,B0992MLYPH,21.20,66.78,55.98,28.60,50.73,0.00,7days
anjir price 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,373,B097GYKB64,B0758D65V3,7.57,13.13,10.21,31.94,4.59,0.00,7days
natraj dry fruits,COMPETITOR,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,441,B07JN5QNSK,B01LZ5DFW2,6.82,15.71,12.87,0.00,39.82,0.00,7days
pista unsalted,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,483,B0992MLYPH,B0992MLYPH,20.38,53.11,46.17,8.73,43.04,0.00,7days
anjir price 250g,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,488,B09BM9T6CR,B0758D65V3,1.45,13.74,11.06,31.11,4.55,0.00,7days
dry figs,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,503,B01LL2BK72,B0758D65V3,10.28,14.59,11.03,24.92,5.69,0.00,7days
mix dry fruits 500gm,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,508,B0BHJDKLKK,B01LY6B085,27.35,50.42,37.27,49.87,54.31,0.00,7days
kivi fruit,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,532,B09SLPNMYC,B07Q8MPBHT,14.61,17.97,12.94,0.00,6.16,0.00,7days
pista 1kg offers low price,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,539,B08ZD1DXKV,B08487WD3J,20.78,54.12,44.50,12.44,52.83,0.00,7days
pista 1_kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,1K-5K,549,B075Q57MHV,B01LZ5DFW2,19.44,39.57,35.14,0.00,43.26,22.83,7days
pistachios unsalted,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,559,B0992MLYPH,B08487WD3J,20.20,58.98,54.21,22.60,45.64,0.00,7days
roasted pista,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,599,B01LZ5DFW2,B01LZ5DFW2,20.04,38.55,38.05,18.94,48.95,135.31,7days
jabsons,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,608,B071DJ8W7J,B071N9PXNB,3.08,1.53,1.20,0.00,7.28,0.00,7days
happilo pista,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,616,B08487WD3J,B01LZ5DFW2,64.07,68.05,66.51,15.21,47.74,26.14,7days
pistaa,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,624,B06WLL7SFC,B01LZ5DFW2,19.33,65.81,55.98,0.00,25.43,0.00,7days
unsalted pista,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,625,B0992MLYPH,B0992MLYPH,19.71,54.51,48.76,10.73,44.11,0.00,7days
vedaka dry fruits and nuts,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,642,B07GQW1HJC,B07GQW1HHN,13.39,7.43,6.16,0.00,39.37,0.00,7days
fig 1kg,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,666,B0B63C615W,B099KGD1C2,13.31,7.84,5.26,14.65,3.39,0.00,7days
dryfruit mart,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,671,B07CK8X91S,B01LZ5DFW2,25.24,22.22,17.92,67.92,18.44,0.00,7days
sft,COMPETITOR,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,676,B075MGLPMK,B09HTWBZ66,6.92,3.52,2.41,0.00,9.38,0.00,7days
figs dry fruits 500g offers,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,697,B09HR6GDLV,B0758D65V3,10.26,5.99,4.42,47.79,5.03,0.00,7days
pistachios without shell,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,699,B0992MLYPH,B08487WD3J,18.24,64.62,53.95,40.96,39.87,0.00,7days
brazil,GENERIC,"Grocery-Dried Fruits, Nuts & Seeds",Pistachios,100-1K,706,B0BFB2BC53,B0865VV3SL,5.84,0.00,0.00,0.00,0.00,0.00,7days
