"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"akhrot giri 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","171","B09D7PGVFV","B0758D65W6","5.40","31.58","26.26","65.65","16.72","0.00","7days"
"happilo walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","172","B0758JDCYB","B01LWVF5QE","70.10","78.09","75.07","13.24","48.32","11.37","7days"
"walnuts 1kg with shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","175","B075NSDLKB","B013U6HANA","5.02","20.10","17.62","8.74","17.88","0.00","7days"
"walnuts 250gm without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","179","B095WK41ZL","B01LZ596Q0","4.38","27.42","26.39","36.43","19.63","15.58","7days"
"walnut 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","202","B013U6HANA","B0758D65W6","5.36","32.90","29.25","29.71","16.67","0.00","7days"
"nutraj walnuts","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","206","B07P56M78L","B07P56M78L","11.05","2.54","2.74","0.00","15.93","0.00","7days"
"akhrot 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","222","B07WC7WTKZ","B0758JDCYB","2.32","50.48","45.45","26.02","18.78","31.25","7days"
"walnut with shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","231","B07M9DN2ND","B0758JDCYB","10.64","37.88","32.70","32.58","14.94","0.00","7days"
"wall nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","234","B0758JDCYB","B07LF8HCLL","8.36","28.43","23.84","23.63","23.83","0.00","7days"
"walnuts 1_kg without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","239","B09P7GKHNQ","B0758D65W6","7.55","24.36","21.50","46.45","19.71","0.00","7days"
"wallnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","256","B01HBRBY5E","B0758JDCYB","11.69","36.36","30.89","21.64","21.91","0.00","7days"
"akhrot giri","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","267","B091MTZD7G","B0758JDCYB","11.78","39.50","35.84","78.14","15.27","0.00","7days"
"akrot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","275","B01LWJQ6KJ","B0758JDCYB","22.70","50.18","39.65","38.52","49.09","13.63","7days"
"walnut kernel in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","338","B01HBRBY5E","B01LWJQ6KJ","28.35","45.70","45.35","5.61","7.37","0.00","7days"
"tulsi walnuts","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","356","B074Y1GGD2","B07LF8HCLL","11.75","18.88","18.62","0.00","24.92","0.00","7days"
"walnuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","400","B075NSDLKB","B0758JDCYB","5.00","34.67","30.08","28.33","12.29","0.00","7days"
"wall nuts.500g without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","409","B091MTZD7G","B07LF8HCLL","5.68","32.29","30.40","51.75","25.12","0.00","7days"
"walnut kernels","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","437","B09H365G9Y","B01LWJQ6KJ","13.06","27.46","26.63","52.49","10.69","0.00","7days"
"akhrot 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","440","B09L87G3TH","B07P56M78L","6.19","13.04","10.81","40.30","17.98","0.00","7days"
"wall nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","470","B01HBRBY5E","B07LF8HCLL","13.41","23.19","17.87","39.65","16.61","0.00","7days"
"walnuts 250 grams without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","502","B07GJRBTSM","B01LWJQ6KJ","22.14","36.66","35.63","8.20","19.44","0.00","7days"
"walnuts with shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","1K-5K","535","B013U6HANA","B0758JDCYB","9.02","39.02","33.21","44.20","17.26","0.00","7days"
"walnut 1kg without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","576","B09H365G9Y","B0758D65W6","3.83","36.93","33.63","48.79","9.04","0.00","7days"
"walnuts 500 grams without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","590","B01HBRBY5E","B01LWJQ6KJ","24.39","38.62","37.26","11.72","21.31","0.00","7days"
"akhrot 1kg without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","631","B09P7GKHNQ","B0758D65W6","1.51","43.37","34.67","79.56","24.57","0.00","7days"
"kesarco walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","658","B09YNLBDJ2","B0758D65W6","11.20","31.16","30.79","0.00","24.79","0.00","7days"
"acrote dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","662","B0758JDCYB","B0758JDCYB","22.71","30.43","28.33","67.32","38.08","0.00","7days"
"walnut 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","690","B07P5746L7","B0758JDCYB","4.66","48.91","46.40","58.45","13.08","0.00","7days"
"grocery items all offers today low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","720","B08ZJHTT9T","B0754LKDJ4","2.22","2.97","2.62","0.00","2.88","0.00","7days"
"happilo walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","734","B01LWJQ6KJ","B01LWVF5QE","72.81","70.97","69.89","7.88","48.36","36.11","7days"
"walnut 500gm without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","736","B091MTZD7G","B0758JDCYB","7.76","30.70","27.24","39.08","20.61","0.00","7days"
"happilo walnuts without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","756","B01LWJQ6KJ","B01LXUM54I","51.00","69.78","67.46","8.69","44.82","6.90","7days"
"walnut 250 grams without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","761","B095WK41ZL","B07LF8HCLL","7.08","37.93","35.32","49.57","19.80","0.00","7days"
"akhrot 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","771","B09P7GKHNQ","B0758D65W6","8.94","31.27","26.33","23.84","18.43","0.00","7days"
"walnuts 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","788","B07P56M78L","B0758JDCYB","8.58","31.82","29.79","32.08","18.55","0.00","7days"
"walnut 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","805","B091MTZD7G","B0758JDCYB","9.04","39.21","33.30","40.69","16.75","0.00","7days"
"akrod","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","815","B01LWJQ6KJ","B0758JDCYB","21.24","38.88","37.90","13.50","32.50","0.00","7days"
"kashmiri walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","816","B09G6SDJ1X","B0758JDCYB","6.78","39.71","30.67","14.94","14.73","0.00","7days"
"akhrot walnut giri 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","850","B07NGRVTMQ","B0758JDCYB","14.37","20.38","19.65","65.38","12.20","0.00","7days"
"walnuts 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","863","B013U6HANA","B0758D65W6","16.91","14.05","14.53","0.00","20.39","0.00","7days"
"tulsi walnut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","870","B01HBRBY5E","B01LWJQ6KJ","7.49","27.12","24.71","14.78","19.82","0.00","7days"
"prakriti naturals","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","877","B0BM6FK2H5","B07W1WDNF7","0.02","11.42","8.50","5.68","1.95","0.00","7days"
"walnut giri","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","891","B09P7GKHNQ","B0758JDCYB","12.04","28.83","25.30","43.72","17.86","0.00","7days"
"walnut 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","947","B0758D65W6","B0758D65W6","6.88","37.28","30.94","21.11","20.13","0.00","7days"
"walnut kernels 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","996","B07P56M78L","B07LF8HCLL","9.06","11.36","13.68","9.26","20.81","0.00","7days"
"walnut without shell 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1018","B0BG862HVR","B07LF8HCLL","2.50","27.35","23.15","19.20","9.66","0.00","7days"
"walnuts kernel","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1019","B06Y689WC5","B07LF8HCLL","11.69","16.98","17.32","0.00","17.41","3.27","7days"
"natraj walnuts 1kg","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1073","B07P56M78L","B013U6HANA","4.29","18.72","17.43","0.00","14.27","0.00","7days"
"walnut 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1077","B013U6HANA","B0758JDCYB","5.90","46.60","42.29","0.00","20.60","0.00","7days"
"wallnutt","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1083","B01HBRBY5E","B0758JGL2C","10.19","53.00","44.97","20.14","24.92","0.00","7days"
"dry fruits walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1087","B01HBRBY5E","B0758JDCYB","14.40","31.85","26.10","127.01","19.72","1.44","7days"
"walnut kernels 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1088","B07WC7WTKZ","B01LXUM54I","6.26","47.41","42.20","124.62","18.87","0.00","7days"
"organic walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1091","B099KRXDVM","B0758D65W6","7.92","29.18","26.83","28.36","17.11","0.00","7days"
"low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1096","B08GKHNBJ9","B07F24TSK4","5.43","0.04","0.05","0.00","23.35","0.00","7days"
"walnut kernels 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1141","B07NGRVTMQ","B07LFJZR4G","27.61","15.98","16.49","0.00","13.07","0.00","7days"
"farmley walnut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1145","B08CN991JM","B01ABU07GU","6.72","16.99","16.74","0.00","18.05","0.00","7days"
"walnut 200gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1182","B01LZ596Q0","B01LZ596Q0","24.44","38.91","32.53","37.03","23.59","0.00","7days"
"akharot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1190","B07WC7WTKZ","B0758JDCYB","13.21","0.00","0.00","0.00","0.00","0.00","7days"
"1kg walnut kernels","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1217","B07NGRVTMQ","B07LF8HCLL","5.97","25.46","24.62","0.00","7.74","0.00","7days"
"akhrot 500gm without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1232","B091MTZD7G","B07LF8HCLL","4.44","42.62","35.71","16.61","18.45","1.64","7days"
"whole walnuts with shell 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1247","B07M9DN2ND","B013U6HANA","5.43","23.55","21.20","0.00","18.06","0.00","7days"
"kashmiri walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1256","B07N8DWM3T","B0BCVTQJPF","9.36","31.20","28.30","0.00","14.48","0.00","7days"
"akhrot without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1295","B091MTZD7G","B0758JDCYB","11.24","43.77","39.52","0.00","18.58","0.00","7days"
"tulsi walnut kernels","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1327","B01HBRBY5E","B0758D65W6","7.96","19.18","16.86","0.00","17.14","0.00","7days"
"sft walnut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1348","B075NNQ91J","B013U6HANA","3.35","9.41","9.64","0.00","16.40","0.00","7days"
"walnut happilo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1352","B01LWJQ6KJ","B01LWVF5QE","69.89","75.00","73.07","24.57","46.50","13.12","7days"
"akhroat","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1362","B01LZ596Q0","B0758JDCYB","13.09","45.00","0.00","0.00","0.00","0.00","7days"
"walnut without shell 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1369","B091MTZD7G","B0758JDCYB","8.16","35.38","32.58","11.06","10.80","0.00","7days"
"1kg+walnut+kernels","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1371","B09H365G9Y","B0758D65W6","1.65","13.67","13.81","0.00","9.06","0.00","7days"
"broken walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1383","B07NGRVTMQ","B07LFH2JNR","3.48","21.25","15.05","0.00","21.33","0.00","7days"
"ambrosia walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1417","B07P6L6LSG","B07N48WG4P","6.12","1.46","1.87","0.00","23.94","1.86","7days"
"high quality walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1424","B01HBRBY5E","B0758D65W6","8.48","34.68","30.02","64.48","21.28","0.00","7days"
"fruitri walnut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1431","B07N8DWM3T","B08QG2X363","4.59","10.51","12.54","0.00","18.32","0.00","7days"
"vedika","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1486","B07GR82XJR","B07BL6K3S1","0.03","0.18","0.14","0.00","2.49","0.00","7days"
"happilo akhrot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1489","B01LXUM54I","B0758D65W6","70.27","38.22","37.83","3.34","58.19","6.45","7days"
"walnuts 1kg without shell offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1493","B0BK55QKZZ","B0758JDCYB","3.20","31.55","30.21","0.00","12.22","0.00","7days"
"brazil nuts 100 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1496","B07QCT8KK7","B01LZ5DFW2","11.34","8.40","7.49","0.00","13.58","0.00","7days"
"akroot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1498","B01HBRBY5E","B0758JDCYB","20.02","31.24","28.72","0.00","29.75","0.00","7days"
"walnuts without shell 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1510","B091MTZD7G","B01ABU07GU","4.27","35.38","32.18","111.78","9.69","0.00","7days"
"wall nuts.500g with shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1518","B07MH5DBLL","B0758JDCYB","7.15","43.97","38.79","24.10","19.91","0.00","7days"
"salted dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1526","B09FT6T6L2","B09WRMXP9Z","33.19","27.93","33.03","0.00","32.35","0.00","7days"
"1kg+walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1528","B0BG862HVR","B01LWJQ6KJ","7.62","51.33","43.11","0.00","20.43","0.00","7days"
"अखरोट","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1544","B013U6HANA","B07LF8HCLL","15.94","21.60","22.40","38.26","35.82","0.00","7days"
"walnut broken","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1574","B07NGRVTMQ","B07LF8HCLL","7.63","19.47","15.88","14.03","23.11","0.00","7days"
"happilo walnut kernels","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1579","B0758JGL2C","B01LWVF5QE","75.69","63.82","63.56","9.32","46.15","0.00","7days"
"akhroot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1585","B0BK55QKZZ","B0758JDCYB","13.84","0.00","0.00","0.00","0.00","0.00","7days"
"walnuts without shell 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1593","B06X6KRZW1","B07LF8HCLL","4.30","25.98","20.66","0.00","13.18","0.00","7days"
"nutraj walnut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1625","B07P56M78L","B013U6HANA","12.26","19.29","18.30","0.00","14.99","0.00","7days"
"walnet","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1642","B0758JDCYB","B01LWJQ6KJ","20.68","45.83","40.04","28.44","36.50","0.00","7days"
"walnut in shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1650","B0758JDCYB","B0758JDCYB","15.16","34.24","28.98","0.00","21.50","0.00","7days"
"walnut kernels 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1657","B07NGRVTMQ","B07LFJZR4G","4.69","34.36","32.47","0.00","13.62","0.00","7days"
"walnuts kernels","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1666","B01LWJQ6KJ","B0758JGL2C","12.09","30.81","26.36","16.77","15.81","0.00","7days"
"tulsi california walnuts","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1671","B01HBRBY5E","B0B1V3TMBG","12.90","24.75","22.94","0.00","21.63","0.00","7days"
"walnut powder","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1679","B092W23NY4","B01ABTZXQ0","0.38","0.00","0.00","0.00","2.18","0.00","7days"
"walnuts 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1703","B07NGRVTMQ","B0758D65W6","9.58","27.10","24.55","0.00","21.93","0.00","7days"
"walnuts 200gm without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1717","B01LWJQ6KJ","B01LXUM54I","19.20","39.66","35.98","115.35","30.34","0.00","7days"
"akhrot giri 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1725","B0BG862HVR","B0758D65W6","10.82","27.43","26.16","0.00","15.19","0.00","7days"
"walnuts kernels 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1726","B07NGRVTMQ","B07LFJZR4G","4.46","24.20","22.67","0.00","13.25","0.00","7days"
"walnuts 500gm with shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1737","B07LFJZR46","B0758JDCYB","7.84","32.50","25.50","0.00","25.98","0.00","7days"
"walnut with shell 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1742","B0758D65W6","B013U6HANA","4.72","18.29","16.72","13.90","17.13","0.00","7days"
"roasted walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1748","B006QQQ9LQ","B0758JDCYB","13.19","25.00","22.87","19.12","25.31","0.00","7days"
"wal","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1758","B07HWN74SF","B07TZ3Y9HH","6.39","0.00","0.00","0.00","0.00","0.00","7days"
"go walnut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1763","B06X6KRZW1","B06X6KRZW1","5.28","5.34","4.20","0.00","26.76","0.00","7days"
"organic walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1765","B09FGT56Q6","B092DKQ3NQ","8.33","24.49","23.21","23.07","18.63","0.00","7days"
"wonderland walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1783","B09WYHFYGS","B07M9DN2ND","10.11","5.03","5.38","0.00","30.00","16.41","7days"
"walnut inshell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1786","B013U6HANA","B013U6HANA","12.87","33.33","27.18","23.01","24.32","0.00","7days"
"chilean walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1792","B083BF53ZS","B0758D65W6","8.42","13.55","14.47","0.00","17.87","0.00","7days"
"natraj walnut","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1812","B0176WD7F4","B07P56M78L","8.58","0.74","1.45","0.00","25.83","0.00","7days"
"walnut tulsi","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1849","B01HBRBY5E","B0758JDCYB","7.67","18.97","18.36","0.00","29.10","0.00","7days"
"walnut whole","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1855","B013U6HANA","B013U6HANA","16.19","32.40","26.20","15.82","24.30","0.00","7days"
"akhrot 1kg giri","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1868","B07NGRVTMQ","B0758JDCYB","10.47","41.63","36.49","0.00","25.22","0.00","7days"
"wall nuts.500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1875","B07P56M78L","B0758JDCYB","7.06","45.21","35.24","17.29","19.76","0.00","7days"
"walnut shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1887","B013U6HANA","B0758JDCYB","16.62","32.22","27.50","0.00","21.25","0.00","7days"
"acrod dry fruits","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1897","B01LXUM54I","B0758JDCYB","22.29","37.13","34.22","0.00","38.86","0.00","7days"
"1+kg+walnuts+price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1942","B09P7GKHNQ","B0758JDCYB","15.47","56.33","53.83","0.00","23.42","0.00","7days"
"walnuts 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1951","B01HBRBY5E","B0758JDCYB","6.57","43.80","38.59","61.08","21.43","0.00","7days"
"akhrot walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1984","B013U6HANA","B0758JDCYB","12.68","47.88","43.86","0.00","28.59","0.00","7days"
"walnut 150 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1988","B01LWJQ6KJ","B0758JDCYB","12.21","54.03","52.87","0.00","7.79","0.00","7days"
"anjir 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1995","B0B63C615W","B099KGD1C2","3.32","6.25","0.00","0.00","0.00","0.00","7days"
"akhrot+walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2006","B0BBMPBQHK","B07P56M78L","9.35","51.25","47.13","0.00","24.80","0.00","7days"
"akrods","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2009","B0758JDCYB","B0758JDCYB","25.41","38.97","34.85","29.47","37.13","0.00","7days"
"walnuts happilo","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2062","B01LWJQ6KJ","B01LWJQ6KJ","67.26","74.26","73.01","33.01","54.98","0.00","7days"
